crag_name,crag_country,crag_region,crag_latitude,crag_longitude,crag_source,crag_source_url,sector_name,sector_description,sector_approach_info,route_name,route_grade,route_grade_system,route_type,route_height_m,route_bolts,route_description,route_source_url
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Shieldtox Section,,,Bangsar Babes Backdrop,6a+,french,sport,30.0,10,,https://www.thecrag.com/route/17740855
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Shieldtox Section,,,Voltaren,6a,french,sport,27.0,10,,https://www.thecrag.com/route/17740909
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Shieldtox Section,,,Kamchatka,5c+,french,sport,24.0,7,,https://www.thecrag.com/route/17740957
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Shieldtox Section,,,Shiok Sendiri,6a+,french,sport,26.0,9,,https://www.thecrag.com/route/17741005
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Shieldtox Section,,,Hot Tempered Freaking Glue Gun,6b+,french,sport,31.0,10,,https://www.thecrag.com/route/17741059
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Shieldtox Section,,,Prophylaxis,7b+,french,sport,33.0,11,,https://www.thecrag.com/route/17741113
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Shieldtox Section,,,Sexual Harassment Panda,7a,french,sport,30.0,10,,https://www.thecrag.com/route/2070076992
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Shieldtox Section,,,14 draws without oxygen,7b,french,sport,33.0,14,,https://www.thecrag.com/route/5755069239
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Shieldtox Section,,,Noise Pollution,8a,french,sport,33.0,,,https://www.thecrag.com/route/5755072500
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Shieldtox Section,,,Detoxification,V3,french,boulder,,,,https://www.thecrag.com/route/11764980720
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Dengue Section,,,Foreign Investment,7b,french,sport,31.0,12,,https://www.thecrag.com/route/17741161
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Dengue Section,,,Osmosis,7c,french,sport,36.0,14,,https://www.thecrag.com/route/17741215
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Dengue Section,,,Project,,,sport,,,,https://www.thecrag.com/route/9946151652
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Dengue Section,,,The Pledge,8a,french,sport,26.0,9,,https://www.thecrag.com/route/17741269
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Dengue Section,,,Intergrated Mosqito Management (IMM),8a+,french,sport,41.0,15,,https://www.thecrag.com/route/17741323
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Dengue Section,,,Bada Bing!,8b/b+,french,sport,28.0,13,,https://www.thecrag.com/route/2564627820
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Dengue Section,,,Project…,,,sport,,,,https://www.thecrag.com/route/9946153131
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Larva Section,,,Pulpit,5a,french,trad,11.0,0,,https://www.thecrag.com/route/17739817
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Larva Section,,,Stoning Lee,6b,french,trad,11.0,3,,https://www.thecrag.com/route/17739865
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Larva Section,,,Easy Root,5b,french,trad,9.0,2,,https://www.thecrag.com/route/17739913
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,Operasi Batu,7c,french,sport,25.0,11,,https://www.thecrag.com/route/7598466471
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,Q.E.D,8b,french,sport,25.0,,,https://www.thecrag.com/route/9697582839
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,Moral Moron,7b,french,sport,21.0,7,,https://www.thecrag.com/route/2070042348
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,Monkeyland,7a+,french,sport,19.0,6,,https://www.thecrag.com/route/17741377
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,9.99km,7c+/8a,french,sport,17.0,7,,https://www.thecrag.com/route/7143727380
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,Two Drops,6b,french,sport,17.0,5,,https://www.thecrag.com/route/17741425
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,My Favourite things,6b+,french,sport,15.0,4,,https://www.thecrag.com/route/17741479
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,Alma Flora,6b,french,sport,12.0,3,,https://www.thecrag.com/route/17741533
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,Jalan Sehala,5c,french,sport,11.0,4,,https://www.thecrag.com/route/17741587
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,Llias,6b,french,sport,12.0,4,,https://www.thecrag.com/route/17741635
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,Ulysse,6a+,french,sport,13.0,4,,https://www.thecrag.com/route/17741683
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,Training Day,6b,french,sport,87.0,26,,https://www.thecrag.com/route/17741731
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,1st May Variant,4a,french,sport,17.0,4,,https://www.thecrag.com/route/17741785
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,Labour Day,6a+,french,sport,14.0,4,,https://www.thecrag.com/route/17741833
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,Training Rules,5c+,french,sport,17.0,6,,https://www.thecrag.com/route/17741887
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,Unknown,5c+,french,sport,18.0,5,,https://www.thecrag.com/route/2299001769
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,The Rules of Attraction,6c,french,sport,16.0,6,,https://www.thecrag.com/route/17741935
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,Stupid with Manners,7a,french,sport,16.0,5,,https://www.thecrag.com/route/17741989
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,David at la Marseilleaise,6c,french,sport,18.0,5,,https://www.thecrag.com/route/17742037
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,Dirk Diggler,5c,french,sport,26.0,9,,https://www.thecrag.com/route/17742085
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,Firestarter,5b+,french,sport,27.0,9,,https://www.thecrag.com/route/17742133
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,Up in Smoke,5c,french,sport,25.0,9,,https://www.thecrag.com/route/17742181
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Fumakilla Section,,,Because I got High,6b+,french,sport,16.0,5,,https://www.thecrag.com/route/17742229
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Ridsect Section,,,Daisy Chain,6a,french,sport,32.0,12,,https://www.thecrag.com/route/17739961
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Ridsect Section,,,Tribute to Jimmy Pop,6a,french,sport,32.0,9,,https://www.thecrag.com/route/17740009
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Ridsect Section,,,Project 1,,,sport,,,,https://www.thecrag.com/route/4251860373
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Ridsect Section,,,Pheonix,6b+,french,sport,,7,,https://www.thecrag.com/route/4251861627
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Ridsect Section,,,Limited Liability,6a,french,sport,,8,,https://www.thecrag.com/route/2564031729
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Ridsect Section,,,800 Bucks Down The Hill,6a,french,sport,,9,,https://www.thecrag.com/route/2564033100
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Ridsect Section,,,Otesanek,6a+,french,sport,,5,,https://www.thecrag.com/route/2564034159
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Ridsect Section,,,The Legacy Of Luna,6b,french,sport,24.0,9,,https://www.thecrag.com/route/2564035230
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Ridsect Section,,,Love Handles,6c,french,sport,,12,,https://www.thecrag.com/route/4251866577
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Ridsect Section,,,Occam's Razor,,,sport,,,,https://www.thecrag.com/route/4251868887
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Ridsect Section,,,Pawns and Minions,,,sport,,12,,https://www.thecrag.com/route/4251870000
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Ridsect Section,,,The King's Gambit,6c,french,sport,,12,,https://www.thecrag.com/route/4251870972
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Ridsect Section,,,Regression,6c+,french,sport,,12,,https://www.thecrag.com/route/4251872046
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Ridsect Section,,,Four Season's Gardening,5c,french,sport,,14,,https://www.thecrag.com/route/4251878127
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Ridsect Section,,,All Route's Matter,5c+,french,sport,,11,,https://www.thecrag.com/route/4251879915
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Boulder Section,,,Waterslide,V3,french,boulder,4.0,,,https://www.thecrag.com/route/4427289531
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Boulder Section,,,Millipede,V3,french,boulder,3.0,,,https://www.thecrag.com/route/9747340938
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Boulder Section,,,Centipede,V3,french,boulder,2.0,,,https://www.thecrag.com/route/11711722836
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Boulder Section,,,Crack Widow,V1,french,boulder,4.0,,,https://www.thecrag.com/route/11712026307
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Boulder Section,,,Black Widow,V6,french,boulder,4.0,,,https://www.thecrag.com/route/4427290497
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Boulder Section,,,Muka haram,V4,french,boulder,4.0,,,https://www.thecrag.com/route/9751086750
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Boulder Section,,,Bucu haram,V3,french,boulder,4.0,,,https://www.thecrag.com/route/4508877678
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Boulder Section,,,Goyang,V3,french,boulder,3.0,,,https://www.thecrag.com/route/4427292693
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Boulder Section,,,Goyang ke,V4,french,boulder,3.0,,,https://www.thecrag.com/route/4508905263
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Boulder Section,,,Fat Ripper,V7,french,boulder,5.0,,,https://www.thecrag.com/route/4508876121
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Boulder Section,,,One move too hard,V7,french,boulder,5.0,,,https://www.thecrag.com/route/4427293530
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Boulder Section,,,Back from Lockdown,V2,french,boulder,3.0,,,https://www.thecrag.com/route/5246435310
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Boulder Section,,,Back from Lockdown (sit start),V3,french,boulder,3.0,,,https://www.thecrag.com/route/5246449110
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Boulder Section,,,Here we go again,V3,french,boulder,3.0,,,https://www.thecrag.com/route/5246469186
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Malaria Section,,,Bangun tidur,V1,french,boulder,,,,https://www.thecrag.com/route/4508912271
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Malaria Section,,,Unknown 1,V1,french,boulder,,,,https://www.thecrag.com/route/4508915586
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Malaria Section,,,Bata,V1,french,boulder,,,,https://www.thecrag.com/route/4508919828
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Malaria Section,,,Small victory,V1,french,boulder,,,,https://www.thecrag.com/route/4508917680
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Malaria Section,,,Unknown 2,V2,french,boulder,,,,https://www.thecrag.com/route/4508921187
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Malaria Section,,,Honest,V3,french,boulder,,,,https://www.thecrag.com/route/4508922618
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Malaria Section,,,Intrepidity,V2,french,boulder,,,,https://www.thecrag.com/route/4508923740
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Malaria Section,,,Cry & Climb,V3,french,boulder,,,,https://www.thecrag.com/route/4396993968
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Malaria Section,,,Lost in the jungle,V6,french,boulder,,,,https://www.thecrag.com/route/4396995321
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Malaria Section,,,Gay Harrasment,V4,french,boulder,,,,https://www.thecrag.com/route/4396996419
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Malaria Section,,,Influenzzzer,V6,french,boulder,,,,https://www.thecrag.com/route/4396998537
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Malaria Section,,,Overthinking,V3,french,boulder,,,,https://www.thecrag.com/route/4397000037
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Malaria Section,,,Najjar,V1,french,boulder,,,,https://www.thecrag.com/route/4397005107
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nyamuk - Malaria Section,,,Frog on the log,V2,french,boulder,,,,https://www.thecrag.com/route/4397009469
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Sector A,,,Unknown 1,6b+,french,sport,,,,https://www.thecrag.com/route/13378186755
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Sector A,,,Unknown 2,6b+/c,french,sport,19.0,9,,https://www.thecrag.com/route/13378186842
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Sector A,,,Unknown 3,6a+,french,sport,,,,https://www.thecrag.com/route/13378202847
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Sector A,,,Unknown 4,6a,french,sport,42.0,,,https://www.thecrag.com/route/13378186929
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Sector A,,,Unknown 5,6c+/7a,french,sport,,,,https://www.thecrag.com/route/13378187016
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Sector A,,,Unknown 6,6b,french,sport,,,,https://www.thecrag.com/route/13378212723
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Sector A,,,Unknown 7,6a,french,sport,39.0,,,https://www.thecrag.com/route/13378187103
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Sector A,,,Unknown 7 - P2 Left Variation,6a+,french,sport,,,,https://www.thecrag.com/route/13378227690
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Sector A,,,Unknown 8,6c+/7a,french,sport,,,,https://www.thecrag.com/route/13378187193
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Sector A,,,Unknown 9,6a,french,sport,,,,https://www.thecrag.com/route/13378232670
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Sector A,,,Unknown 10,6b,french,sport,,,,https://www.thecrag.com/route/13378187283
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Sector A,,,Unknown 11,,,sport,,,,https://www.thecrag.com/route/13378187370
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Sector A,,,Unknown 12,7b+,french,sport,,,,https://www.thecrag.com/route/13378187442
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Sector B - Unknown 1,5c+,french,sport,,7,,https://www.thecrag.com/route/13377889329
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Sector B - Unknown 2,5c+,french,sport,,5,,https://www.thecrag.com/route/13377889419
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Sector B - Unknown 3,6a,french,sport,,8,,https://www.thecrag.com/route/13377889506
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Sector B - Unknown 4,5c,french,sport,,4,,https://www.thecrag.com/route/13377889608
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Sector B - Unknown 5,6a+,french,sport,,5,,https://www.thecrag.com/route/13377889704
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Pak Tan Lower Extension,7a,french,sport,22.0,9,,https://www.thecrag.com/route/9253193157
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,A.P.,5c+,french,sport,14.0,6,,https://www.thecrag.com/route/15701155
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Ants Cove,6b+,french,sport,15.0,7,,https://www.thecrag.com/route/15701209
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,M.M.M.,,,sport,14.0,7,,https://www.thecrag.com/route/8008016976
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Scorpion,7a,french,sport,13.0,6,,https://www.thecrag.com/route/15701263
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Malaysia Supreme,6c+,french,sport,15.0,7,,https://www.thecrag.com/route/15701317
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Tiger,6b,french,sport,18.0,7,,https://www.thecrag.com/route/15701371
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Kepala Naga,6a+,french,sport,20.0,9,,https://www.thecrag.com/route/15701425
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Coves,6a,french,sport,20.0,6,,https://www.thecrag.com/route/15701503
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,G. Lepak,5c+,french,sport,8.0,5,,https://www.thecrag.com/route/15701557
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,G. Lepak/Barracuda Extension,6b+,french,sport,23.0,10,,https://www.thecrag.com/route/10736279058
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,"$, RM",6b+/c,french,sport,20.0,11,,https://www.thecrag.com/route/8330961633
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Witness the tension,6c,french,sport,20.0,8,,https://www.thecrag.com/route/8008185318
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,La Nina,6b,french,sport,20.0,6,,https://www.thecrag.com/route/15701617
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,El Nino,6a+,french,sport,23.0,8,,https://www.thecrag.com/route/15701677
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Sundance,5c,french,sport,20.0,11,,https://www.thecrag.com/route/15701731
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Christmas Root,5c+,french,sport,29.0,11,,https://www.thecrag.com/route/15701785
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Unknown,6b,french,sport,,7,,https://www.thecrag.com/route/13473931263
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Waiting for Visa,6c,french,sport,,8,,https://www.thecrag.com/route/15701839
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Petrichor,8b,french,sport,,6,,https://www.thecrag.com/route/15701893
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,No Pian No Gian,7b,french,sport,,7,,https://www.thecrag.com/route/15701947
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Sesat Habuk,6a+,french,sport,17.0,7,,https://www.thecrag.com/route/15701995
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Elephant Trunk,5c+,french,sport,10.0,6,,https://www.thecrag.com/route/7925918007
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Like Father Like Son,5c+,french,sport,11.0,5,,https://www.thecrag.com/route/7925921856
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Like Father Like Son Extension,6b,french,sport,15.0,9,,https://www.thecrag.com/route/9615952827
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Five See,6b+,french,sport,23.0,10,,https://www.thecrag.com/route/7925923692
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Volleyball Site - Main Wall - Sector (B+C),,,Doctor Batu,6b,french,sport,6.0,,,https://www.thecrag.com/route/7925935278
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Left (Section A + B),,,Unknown,5c+,french,sport,10.0,4,,https://www.thecrag.com/route/13032050076
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Left (Section A + B),,,Curry Laksa,6a,french,sport,12.0,4,,https://www.thecrag.com/route/17739127
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Left (Section A + B),,,Birthday Presents,6a+,french,sport,10.0,4,,https://www.thecrag.com/route/17739175
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Left (Section A + B),,,Westside,6c,french,sport,20.0,,,https://www.thecrag.com/route/17739223
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Left (Section A + B),,,Disqualified,7c,french,sport,20.0,,,https://www.thecrag.com/route/17739271
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Left (Section A + B),,,Flying Dutchman,6c,french,sport,21.0,,,https://www.thecrag.com/route/17739319
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Left (Section A + B),,,Two Inches Less,7a+,french,sport,15.0,5,,https://www.thecrag.com/route/4250323851
General information,,Selangor,,,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Left (Section A + B),,,Split Impression,6b,french,sport,30.0,16,,https://www.thecrag.com/route/17739367
